client_id,Delinquent90
75084,0.01376750448227375
75085,0.015486732479171223
75086,0.04853306719084413
75087,0.013756604849651355
75088,0.01367570005319107
75089,0.009923756969702071
75090,0.01092324280618994
75091,0.014011987997402272
75092,0.08760443436775522
75093,0.01554497091337533
75094,0.012269671253436705
75095,0.09398091012687505
75096,0.014073430445171908
75097,0.04798853148863908
75098,0.01843196323614387
75099,0.01616440524080371
75100,0.09464934748454497
75101,0.026298495538488374
75102,0.02647062260886997
75103,0.01571107763001793
75104,0.12079084677308691
75105,0.2306181739084925
75106,0.04882261659021838
75107,0.015565954868176626
75108,0.011642690439928948
75109,0.01468056171394698
75110,0.011314351748521788
75111,0.1172295345064265
75112,0.010327994765999425
75113,0.010650841052195043
75114,0.01009823876757301
75115,0.015438027230692833
75116,0.015072687213413094
75117,0.010133665308945404
75118,0.014917912490398647
75119,0.3013032850398159
75120,0.015824919171100797
75121,0.12574900454908503
75122,0.012503355931517215
75123,0.0727057687915863
75124,0.010595792640524642
75125,0.01480542197324587
75126,0.010873799278721686
75127,0.01629379195661129
75128,0.17645292405338606
75129,0.0596371347608789
75130,0.13636844212689683
75131,0.05203496976565927
75132,0.30183221936572585
75133,0.010084038618177374
75134,0.47778501775849025
75135,0.09778402245598475
75136,0.10834255315850835
75137,0.013786287656241934
75138,0.016398238792206497
75139,0.14450953075097683
75140,0.010665041201590678
75141,0.015658356689739434
75142,0.015375340916398587
75143,0.014279765720449618
75144,0.1157537340898588
75145,0.24047789342569822
75146,0.09866550591077641
75147,0.01181944885903506
75148,0.1019829834525602
75149,0.07425820315588501
75150,0.2927783188682419
75151,0.011037931179842173
75152,0.11921942229290146
75153,0.03785636607474036
75154,0.014512960836156543
75155,0.01863999078067046
75156,0.014159584758511663
75157,0.010595792640524642
75158,0.016654763357246215
75159,0.014705088622696982
75160,0.060168144706009355
75161,0.015035155037514498
75162,0.12392171582460615
75163,0.010303357329642033
75164,0.01531419598374682
75165,0.010759137095631694
75166,0.0183759564067018
75167,0.07593425010779033
75168,0.020269942480385855
75169,0.010778074248820449
75170,0.2300201286360127
75171,0.033115705743204514
75172,0.0648581653105849
75173,0.03837322782064608
75174,0.014159584758511663
75175,0.022400710403740125
75176,0.09158213086397259
75177,0.01359884723961005
75178,0.051440029181809864
75179,0.051432198925726244
75180,0.014128910330298432
75181,0.12391338057539762
75182,0.011810173756604713
75183,0.014313686126159237
75184,0.35485223652074915
75185,0.04993476323437119
75186,0.020561475409927123
75187,0.013078471371776125
75188,0.018400902955292477
75189,0.010640862248304331
75190,0.09509076568944949
75191,0.015901605510006793
75192,0.022301281806689884
75193,0.01256399091175144
75194,0.41301620250986526
75195,0.014500016291159804
75196,0.14126452600428918
75197,0.019994571805320074
75198,0.13649372250189423
75199,0.02108561044250726
75200,0.03902011949232586
75201,0.23084859146804532
75202,0.14813862890038756
75203,0.013144269798315728
75204,0.0599433094929379
75205,0.011905998270802
75206,0.018748660067200006
75207,0.23220877553365749
75208,0.041145264207716775
75209,0.03045240669084656
75210,0.016496172318515284
75211,0.09519139949410699
75212,0.09407582071862058
75213,0.016862746994154878
75214,0.013731998235749533
75215,0.014791476751509653
75216,0.01009823876757301
75217,0.07367030346694017
75218,0.043254577709466904
75219,0.0721694475614171
75220,0.015076358595514915
75221,0.010735715208510055
75222,0.011284309763031627
75223,0.016211527881903453
75224,0.04620502530092732
75225,0.017827675341691954
75226,0.010739450825040903
75227,0.011086985592754839
75228,0.05060441969237947
75229,0.017436645528486887
75230,0.12155317671397095
75231,0.018248238712261097
75232,0.13025002134763325
75233,0.010518185930793303
75234,0.11821835496417106
75235,0.014096997333786856
75236,0.11152299291783625
75237,0.06566088460022307
75238,0.04803911206127891
75239,0.010441981968662199
75240,0.010133665308945404
75241,0.043605951124570524
75242,0.2401884307570026
75243,0.014580720748907516
75244,0.010711202076242059
75245,0.14700932420929405
75246,0.014206666592107297
75247,0.032376814210825826
75248,0.05081051332782192
75249,0.014494845271352034
75250,0.09305863495369104
75251,0.014440584274260513
75252,0.049032580946733004
75253,0.013759569494558477
75254,0.020545292757955688
75255,0.010520472244869145
75256,0.010595779281652219
75257,0.10860522362917323
75258,0.01620598881413048
75259,0.16877161944170382
75260,0.10699728964476944
75261,0.05514739317154002
75262,0.01468056171394698
75263,0.011637518944816428
75264,0.019648501357363235
75265,0.03741038967789382
75266,0.010742823133750072
75267,0.012389188824487909
75268,0.014645340696201036
75269,0.010158599791620024
75270,0.011569596185507245
75271,0.014832056538617036
75272,0.2413756584958769
75273,0.01009823876757301
75274,0.17879915406821362
75275,0.057304211957826943
75276,0.11223180907914629
75277,0.010141296228416731
75278,0.03992783362483908
75279,0.014852174956564467
75280,0.010595792640524642
75281,0.09199575422730222
75282,0.014520251556612962
75283,0.011686326982636592
75284,0.011284309763031627
75285,0.015956881664096638
75286,0.011812697966607355
75287,0.1702034872400347
75288,0.0839300401823198
75289,0.015036767025443093
75290,0.014494419965363816
75291,0.01609460506347615
75292,0.012748914484102512
75293,0.30782483589828613
75294,0.020076905763800643
75295,0.09178860588880983
75296,0.011847673208301504
75297,0.011431285594687712
75298,0.010141166068412685
75299,0.015257692638096815
75300,0.12241342224203758
75301,0.468606152182959
75302,0.014784288760961004
75303,0.015278444256330067
75304,0.23343719596184243
75305,0.012435684051747947
75306,0.014802211663183368
75307,0.01371116872720644
75308,0.010701737969592666
75309,0.04412516880715598
75310,0.016150890801686066
75311,0.11543453564480956
75312,0.014690237213061768
75313,0.15867831261916257
75314,0.010161480859652993
75315,0.01009823876757301
75316,0.04752160492803918
75317,0.03933369308230441
75318,0.080916915239191
75319,0.013927094845605602
75320,0.2478427864726825
75321,0.02902778867066244
75322,0.01222381061949702
75323,0.09069820450073399
75324,0.010133665308945404
75325,0.14956522860336746
75326,0.04180126108178855
75327,0.14000496258893222
75328,0.010542727837234851
75329,0.015389031382026417
75330,0.011098393106210308
75331,0.018504837359137303
75332,0.014303977656254985
75333,0.09373612217367047
75334,0.01181944885903506
75335,0.09243313546793484
75336,0.05142257561066252
75337,0.22800588323700618
75338,0.01009823876757301
75339,0.0554527946700793
75340,0.014282606249123093
75341,0.014529689818801914
75342,0.010520472244869145
75343,0.055581974052085495
75344,0.09882505604139062
75345,0.04521159761648541
75346,0.04306071146764411
75347,0.061985047078734694
75348,0.01471431041104346
75349,0.022545637259699488
75350,0.012951143752011174
75351,0.014060299878634922
75352,0.03748932510733013
75353,0.011376361711920191
75354,0.3852074001524516
75355,0.011677772479666785
75356,0.014787761522722358
75357,0.052558787547402806
75358,0.015543497025858374
75359,0.01736218461382637
75360,0.014845895512121992
75361,0.30078323270752655
75362,0.014563685695119908
75363,0.011629427771318566
75364,0.01628491413136264
75365,0.038673444954366525
75366,0.01017868003367803
75367,0.010472866339596638
75368,0.037382527684620054
75369,0.1255306007619843
75370,0.013641085311231317
75371,0.0500387410455746
75372,0.014779332247363565
75373,0.2760485238924755
75374,0.04029803296220599
75375,0.010617841512879542
75376,0.010468414999844149
75377,0.04727191515746244
75378,0.015222109134736251
75379,0.017967021289972088
75380,0.017403191739939084
75381,0.01951449174950525
75382,0.13224788295201176
75383,0.2338303827815201
75384,0.04712922653462309
75385,0.06811226628814805
75386,0.05010378636041289
75387,0.10155129384073346
75388,0.01009823876757301
75389,0.11107408017977266
75390,0.01468056171394698
75391,0.029584371082158594
75392,0.010578546954840319
75393,0.04565337309675626
75394,0.09062708140064815
75395,0.1398794734119153
75396,0.13213563487297472
75397,0.01017003775143743
75398,0.01468056171394698
75399,0.038950851809723706
75400,0.6085156030311664
75401,0.014009298882898867
75402,0.014697678497926218
75403,0.017526474942933676
75404,0.23433506878406565
75405,0.17381652793754937
75406,0.026425348200424914
75407,0.10001686682460507
75408,0.014531994770278361
75409,0.044277177900936104
75410,0.3004897725705952
75411,0.09760642389153508
75412,0.018669197223315316
75413,0.01596713367570238
75414,0.10574874726268452
75415,0.10260805723136512
75416,0.059956733881556916
75417,0.059161963398146174
75418,0.1582628073546107
75419,0.015256193336138268
75420,0.015781694071657106
75421,0.010611173750795226
75422,0.010931425983525084
75423,0.09103043656641978
75424,0.04052410012258238
75425,0.10117231253281955
75426,0.07256874264521027
75427,0.12177743263120697
75428,0.013837348852637488
75429,0.012740281937314628
75430,0.10760402091366515
75431,0.05095240768882995
75432,0.019722916158610136
75433,0.02027447832995864
75434,0.051868463028088625
75435,0.010158599791620024
75436,0.08236946454831048
75437,0.014214692315804201
75438,0.043791174105738385
75439,0.013053614899300956
75440,0.011256153597135474
75441,0.01386007014382193
75442,0.011018026117820778
75443,0.03752953017324954
75444,0.012895977272784005
75445,0.01563857691660695
75446,0.038343505826548066
75447,0.5183726124024443
75448,0.015025165827206302
75449,0.05633222555420597
75450,0.05055304629533705
75451,0.018177731538913184
75452,0.010158599791620024
75453,0.01073295513490957
75454,0.01742711754233858
75455,0.015502784660432051
75456,0.14541822815900654
75457,0.07975343791289549
75458,0.08976047897866742
75459,0.01826460754037524
75460,0.03341740354817068
75461,0.08767547516517303
75462,0.04738136393042484
75463,0.03913129532314936
75464,0.29779596233621514
75465,0.010520472244869145
75466,0.30227455707229645
75467,0.016198528533049827
75468,0.014625598498586457
75469,0.10215703029881866
75470,0.012003041980432285
75471,0.011699678742639098
75472,0.08795628526872473
75473,0.08101968804488281
75474,0.01197128825732079
75475,0.01468343010394377
75476,0.014924299111182572
75477,0.01730284433437217
75478,0.0197150455512537
75479,0.0599433094929379
75480,0.2951977766247499
75481,0.012499785498335088
75482,0.017362963465158147
75483,0.016068625758240782
75484,0.10396854153153108
75485,0.051029416154561164
75486,0.06641809294080875
75487,0.015551132204652453
75488,0.017441850018971576
75489,0.5150006334557963
75490,0.011943295134983078
75491,0.010520472244869145
75492,0.011333389141361965
75493,0.05102581852800392
75494,0.19915089549069853
75495,0.015130946042560978
75496,0.014126162084945364
75497,0.015605784020102898
75498,0.12264269575649292
75499,0.011344670787078646
75500,0.06232311049660986
75501,0.013808126218918177
75502,0.044413056180083885
75503,0.05828809426370725
75504,0.1203035178034939
75505,0.011104798154853837
75506,0.014005957741139557
75507,0.014960045337889622
75508,0.025319988390330936
75509,0.10399708868173213
75510,0.2505189724477747
75511,0.14522074005609606
75512,0.088762759430062
75513,0.041150720163370375
75514,0.05597507918950426
75515,0.0900733347913546
75516,0.09643508636799594
75517,0.014690652776885632
75518,0.015339032478498292
75519,0.02967711034160508
75520,0.4234765711378171
75521,0.011722459496462435
75522,0.17267432245976574
75523,0.010665041201590678
75524,0.01548239020165748
75525,0.06003464608712355
75526,0.2182036695110735
75527,0.014759608940186745
75528,0.08309962326243837
75529,0.010704024283668508
75530,0.028891767115568606
75531,0.011286596077107473
75532,0.054525097058673096
75533,0.1402689015815326
75534,0.045102955733014
75535,0.1009355135424573
75536,0.014681345832643774
75537,0.011241407950526328
75538,0.018459431895926217
75539,0.4345412428038905
75540,0.01193739501098521
75541,0.06105100933757754
75542,0.42046081457038326
75543,0.37983257930026065
75544,0.009923756969702071
75545,0.1351566202858305
75546,0.01666866025738134
75547,0.01009823876757301
75548,0.015430080700781878
75549,0.016122223420329304
75550,0.2625631164539503
75551,0.01015631347754418
75552,0.08204743800112628
75553,0.24050766132964427
75554,0.14343330727211254
75555,0.04659227238355058
75556,0.044760165120118135
75557,0.01164234593829439
75558,0.042184861220232926
75559,0.02124160669606669
75560,0.020830899856743922
75561,0.01538721977944154
75562,0.20284576885006494
75563,0.015172585871897026
75564,0.03980099965994014
75565,0.010689897674065845
75566,0.010596343348527625
75567,0.13155220264405085
75568,0.011670247738864267
75569,0.1656739581606843
75570,0.011284309763031627
75571,0.01518961958156324
75572,0.0914583344916726
75573,0.015104868638263935
75574,0.18260479479721542
75575,0.011492691645750178
75576,0.15337129636935812
75577,0.03811066038033859
75578,0.04045009444970243
75579,0.06128191908410312
75580,0.011407248940087681
75581,0.0190145846997802
75582,0.012426526702931838
75583,0.16913489513100352
75584,0.014807814866476487
75585,0.017246551550070998
75586,0.012771243716240081
75587,0.01620754971424176
75588,0.011136489079695383
75589,0.021284040297711446
75590,0.010162406831966104
75591,0.5202472764387522
75592,0.045309340557375746
75593,0.011515597903983097
75594,0.01531998574589899
75595,0.4653522615039086
75596,0.08465190226505481
75597,0.0715223596503805
75598,0.04423552540827452
75599,0.012139447671472717
75600,0.05736794530330329
75601,0.010111854168884963
75602,0.0492233195963314
75603,0.015005450622508949
75604,0.09481514399750304
75605,0.015477010679299474
75606,0.01614832717983429
75607,0.13357516832252458
75608,0.06276304847268879
75609,0.01786035065239925
75610,0.026902914594087203
75611,0.022596381825193697
75612,0.01693668838131031
75613,0.015483404305228125
75614,0.014645618852106758
75615,0.028045979447612807
75616,0.016348076664129223
75617,0.6847460014479128
75618,0.17848443500722794
75619,0.011826750294487993
75620,0.31769988346275696
75621,0.1166385247499417
75622,0.014671285829702254
75623,0.0127116989461799
75624,0.15344062006698062
75625,0.04675984675113368
75626,0.04410081430832074
75627,0.012423314865449378
75628,0.10259331678367202
75629,0.05073317778142075
75630,0.016994262647752167
75631,0.013165573495374904
75632,0.018278677501807495
75633,0.025219115492677198
75634,0.01193739501098521
75635,0.010550999573608055
75636,0.047601051053657646
75637,0.0762269904727787
75638,0.015451091971580242
75639,0.11280510477383947
75640,0.011456872528144712
75641,0.08937034672876458
75642,0.013140290210556047
75643,0.014767141249530361
75644,0.012039426221589716
75645,0.17105979924088294
75646,0.013875666271659587
75647,0.06487788658468113
75648,0.0701243375868773
75649,0.051377952761569444
75650,0.13506094060791918
75651,0.022221647931348284
75652,0.18961797867705335
75653,0.015798672652798062
75654,0.025413339234965544
75655,0.13349329814038383
75656,0.36050939621338673
75657,0.014119672331333745
75658,0.5059121380997514
75659,0.06137320613413911
75660,0.5320443526836858
75661,0.01110708446892968
75662,0.010158599791620024
75663,0.11032016747911247
75664,0.014386853101085373
75665,0.23197682959269408
75666,0.015772483711655107
75667,0.043544950299880106
75668,0.014298467330840095
75669,0.08525026220554538
75670,0.011520784411564355
75671,0.03749582240557943
75672,0.055368860727960593
75673,0.010595779281652219
75674,0.011286596077107473
75675,0.6393055217255941
75676,0.0745523907514347
75677,0.08960493532043365
75678,0.01009823876757301
75679,0.010663706573843537
75680,0.019600199320543896
75681,0.029567420526879325
75682,0.0703871339810903
75683,0.012902610591659917
75684,0.0105532858876839
75685,0.020442787687877623
75686,0.2999221913099996
75687,0.03694528619391071
75688,0.05270382645934586
75689,0.015958968340818294
75690,0.014612531806653287
75691,0.01728149038331034
75692,0.01210723880756698
75693,0.03789847951423334
75694,0.06527133743037296
75695,0.09527745614866143
75696,0.030034357195350102
75697,0.014158101285553238
75698,0.40143378087675563
75699,0.09102150977091242
75700,0.016701651174820756
75701,0.012326815993229642
75702,0.06156346783220614
75703,0.10414410247074624
75704,0.02042843319790582
75705,0.017411384417716544
75706,0.015639329289333048
75707,0.2194090126774898
75708,0.012417780913493928
75709,0.24078930246510405
75710,0.10459471377168385
75711,0.12378313084635496
75712,0.2022085270142534
75713,0.21830371351438757
75714,0.08372442246104093
75715,0.012903500834373166
75716,0.011256153597135474
75717,0.014536168142608741
75718,0.10374439323846334
75719,0.011692146533256653
75720,0.018336744449112808
75721,0.010084038618177374
75722,0.012563948414119943
75723,0.013413472759710748
75724,0.014096013102706516
75725,0.01125466529970466
75726,0.01156060557906907
75727,0.09188768771720356
75728,0.015118267415798439
75729,0.03786704623639254
75730,0.019832828378357956
75731,0.023588272399518714
75732,0.010095952453497163
75733,0.0201813925443303
75734,0.20232320211397642
75735,0.28406227737875656
75736,0.3766540720936551
75737,0.014962936716550329
75738,0.038423616531404865
75739,0.0474731497686877
75740,0.010569711501468893
75741,0.019044337588602637
75742,0.01454902982406597
75743,0.010095952453497163
75744,0.013822984367400277
75745,0.13207689561431724
75746,0.010133665308945404
75747,0.01491679476076337
75748,0.04557534731706426
75749,0.014781420370964214
75750,0.012926406825873257
75751,0.015952843777417083
75752,0.1253218052294422
75753,0.04727337450939461
75754,0.013911967078318715
75755,0.01181944885903506
75756,0.014069735903125746
75757,0.1009776055530475
75758,0.01019402633299242
75759,0.024241830753561806
75760,0.040319862319915335
75761,0.013996728222829768
75762,0.010403908351080883
75763,0.10059214335609956
75764,0.012096331355396815
75765,0.017717352950596992
75766,0.013258103004696804
75767,0.23592323041096244
75768,0.04727337450939461
75769,0.130922387630958
75770,0.01462766382969192
75771,0.01009823876757301
75772,0.035622433574035946
75773,0.014301431459468586
75774,0.05457386261309087
75775,0.15971638395996468
75776,0.25119743654734783
75777,0.019335587209241688
75778,0.015819562171127687
75779,0.01262633642956039
75780,0.012474116646686333
75781,0.23465692339826352
75782,0.07541387150850674
75783,0.37779192138053563
75784,0.016130419019199854
75785,0.2037096987926562
75786,0.022948426597053834
75787,0.015249662016354325
75788,0.013169622097995425
75789,0.05963844666524049
75790,0.015843213924458942
75791,0.01691036841224211
75792,0.07208691905989446
75793,0.015357778093235757
75794,0.2299594141045049
75795,0.01392645808728675
75796,0.013723158806951323
75797,0.021421126994753726
75798,0.09136318502319808
75799,0.012563206397846197
75800,0.12438991577486126
75801,0.10171847007532019
75802,0.01548239020165748
75803,0.014110705739815339
75804,0.011104798154853837
75805,0.011956756402426732
75806,0.11930046849548427
75807,0.017681765588572797
75808,0.0145737546123957
75809,0.09909944846316394
75810,0.5193519688446298
75811,0.21609478011754552
75812,0.012083829243338978
75813,0.048760380853995006
75814,0.010769651902911558
75815,0.037066278264912315
75816,0.13693256461460687
75817,0.1246848936880085
75818,0.02064723712794429
75819,0.013295840758859655
75820,0.010179826183596788
75821,0.010595792640524642
75822,0.023919488625726
75823,0.01674094969697373
75824,0.017429862603787077
75825,0.04269116618383078
75826,0.010095952453497163
75827,0.20936252638348116
75828,0.06522531538471764
75829,0.09528647661420414
75830,0.03436443398485203
75831,0.01582362481778504
75832,0.10897280910638325
75833,0.020781476200299
75834,0.014196824263617328
75835,0.1034724075836937
75836,0.026092964526689754
75837,0.010871512964645844
75838,0.011398447585946256
75839,0.10202783271618135
75840,0.01572757483758396
75841,0.09055633078141337
75842,0.014792643093878507
75843,0.04706806129076907
75844,0.07086382277192156
75845,0.01819664730629938
75846,0.0115344082387571
75847,0.029727363008752613
75848,0.4622191199545197
75849,0.044094368453506526
75850,0.010142113328148548
75851,0.011865272326822506
75852,0.05999488936700598
75853,0.0709668696075296
75854,0.015290558220617484
75855,0.011656629801211836
75856,0.010920243641924527
75857,0.3153206758751062
75858,0.1947356991047319
75859,0.2415653484253807
75860,0.06933175388715455
75861,0.04527069731463901
75862,0.1845837919523983
75863,0.2120219912675838
75864,0.015327162318071463
75865,0.06552597983264605
75866,0.015501282118595932
75867,0.012340444298583381
75868,0.011481620665065709
75869,0.013435212884080165
75870,0.20008587688193075
75871,0.04256131341075943
75872,0.13094467848936037
75873,0.01922535936491039
75874,0.014391117874199388
75875,0.13004181880665538
75876,0.01412887806475046
75877,0.012269671253436705
75878,0.035898961933010516
75879,0.018211016904029355
75880,0.04130889142231139
75881,0.010546927453814001
75882,0.01468343010394377
75883,0.01529939334573054
75884,0.015506898152898897
75885,0.047350805059272714
75886,0.010916856739565408
75887,0.01966773218191609
75888,0.11381865019480134
75889,0.010499203955052256
75890,0.014371470807204372
75891,0.11406388748940346
75892,0.014084005012656865
75893,0.011345919231948194
75894,0.010520472244869145
75895,0.23638435186984594
75896,0.01573330998444949
75897,0.010793789918481225
75898,0.011233778299393713
75899,0.09497308085529339
75900,0.015019552698054571
75901,0.01716636789677008
75902,0.040995962590829695
75903,0.01259127555289732
75904,0.037040670870763626
75905,0.06979723054952919
75906,0.07360104980136645
75907,0.09119968990216112
75908,0.017242300056130196
75909,0.015387769910065192
75910,0.1021595085603913
75911,0.01009823876757301
75912,0.010133665308945404
75913,0.010704024283668508
75914,0.04713378194043841
75915,0.01242560117952522
75916,0.011579137853729132
75917,0.06767332716252442
75918,0.0105532858876839
75919,0.36437147836079686
75920,0.04974329761876676
75921,0.18107468666213464
75922,0.48923609352439534
75923,0.1662131819616489
75924,0.0752540379543675
75925,0.011078387141867792
75926,0.47188626266042194
75927,0.07964815867652068
75928,0.011493393450587254
75929,0.19931219554831406
75930,0.01209196818903477
75931,0.010141296228416731
75932,0.24332362097061022
75933,0.01470937794930216
75934,0.04241176199507068
75935,0.21637680130084685
75936,0.18472500577667822
75937,0.16896332391675167
75938,0.08563808628179492
75939,0.01015631347754418
75940,0.11064384072562533
75941,0.04788333815509006
75942,0.01454902982406597
75943,0.011695362463111703
75944,0.010861076408301378
75945,0.010095952453497163
75946,0.09164822962808049
75947,0.011967469717706592
75948,0.11860485922117601
75949,0.051406385411945865
75950,0.04044078904804951
75951,0.10358634130509668
75952,0.010725402225637691
75953,0.014208627617740803
75954,0.06475413661322578
75955,0.018506621174728566
75956,0.015412028132768164
75957,0.014347015737122366
75958,0.06533477276317805
75959,0.01693208021971463
75960,0.08177364962979736
75961,0.021265746147990754
75962,0.01015631347754418
75963,0.011513311589907255
75964,0.010701737969592666
75965,0.014496284140513627
75966,0.022483694944298784
75967,0.09554185055540017
75968,0.010518185930793303
75969,0.09812643523098104
75970,0.01063007252551591
75971,0.03838619249178878
75972,0.15319594927483285
75973,0.029463369452029545
75974,0.01461736532767116
75975,0.05855128688216707
75976,0.024201003060227332
75977,0.47936543113859564
75978,0.01762788374832271
75979,0.023249246089221364
75980,0.13517850977542584
75981,0.08722018787699957
75982,0.013007735105973217
75983,0.0122643798333803
75984,0.05102017001344432
75985,0.01015631347754418
75986,0.018224113047029946
75987,0.015441285144746
75988,0.013678394207439618
75989,0.11869908574299937
75990,0.043833496447485944
75991,0.020414124187249125
75992,0.18650672736814813
75993,0.011286596077107473
75994,0.372747312838297
75995,0.01009823876757301
75996,0.05305753720509247
75997,0.03351294946121923
75998,0.03917531159471338
75999,0.13561520297344856
76000,0.014057583898829823
76001,0.012347501999331354
76002,0.014189733740750514
76003,0.02010301908793055
76004,0.575889170587589
76005,0.05051293191240731
76006,0.09492165819308643
76007,0.010549213767889844
76008,0.09074719487173478
76009,0.015675012637226038
76010,0.020684871864546598
76011,0.011884358620046534
76012,0.010119465159549772
76013,0.033458301745284615
76014,0.014856795144744387
76015,0.046812598440813896
76016,0.013276991247790759
76017,0.1855526654684312
76018,0.051940711566891826
76019,0.011692075109441424
76020,0.050112504224552046
76021,0.018917102338781158
76022,0.010273470693492054
76023,0.01406530640894531
76024,0.014041590788692992
76025,0.04027461845316713
76026,0.01931418091167699
76027,0.015498040934857732
76028,0.0406634683369266
76029,0.015209020776891204
76030,0.2157371094249605
76031,0.5761295914279982
76032,0.06983183067036043
76033,0.013827577705590594
76034,0.015606701720563882
76035,0.01987458674847259
76036,0.06810028388625006
76037,0.014689581425532111
76038,0.09060821583673036
76039,0.03400923486685009
76040,0.051234837367738914
76041,0.0158970473579277
76042,0.014670037350853917
76043,0.010209907571077781
76044,0.08552811948714024
76045,0.015025335167984034
76046,0.2260330795127137
76047,0.13650683257517277
76048,0.4090606799554472
76049,0.021499456924388066
76050,0.09135215859992937
76051,0.14513348348391267
76052,0.01009823876757301
76053,0.016970584891329573
76054,0.01899055024387797
76055,0.015409096745980582
76056,0.1186142515048426
76057,0.018270329369628125
76058,0.0141376056903979
76059,0.011286596077107473
76060,0.04081772586097935
76061,0.010665041201590678
76062,0.01614361394858456
76063,0.019374729764831854
76064,0.09443493844849689
76065,0.015424955568881626
76066,0.03626886913400212
76067,0.21553340753332176
76068,0.015752238300928523
76069,0.014497886210562182
76070,0.15960761085726805
76071,0.011234710614524437
76072,0.040579948677814906
76073,0.05518265322207571
76074,0.4354906626542503
76075,0.12568478042271283
76076,0.029553106931902485
76077,0.010704024283668508
76078,0.2265378418280215
76079,0.024038449826182983
76080,0.014628368421855041
76081,0.0187184801764587
76082,0.052867975316049705
76083,0.014717848715159064
76084,0.09883165203945302
76085,0.013412128478126688
76086,0.015477010679299474
76087,0.07225485389220253
76088,0.3246536201699293
76089,0.014765308812701373
76090,0.01524071170173275
76091,0.011429033735102947
76092,0.0105532858876839
76093,0.027706282622261783
76094,0.010665041201590678
76095,0.014610107304366822
76096,0.042633593679342725
76097,0.1347591012629522
76098,0.013611409133441747
76099,0.052926303663182045
76100,0.05119166935158729
76101,0.012104673612449634
76102,0.020514567840162822
76103,0.4045209119693167
76104,0.23234814910137525
76105,0.6521280406009556
76106,0.12568478042271283
76107,0.05336665297538209
76108,0.11388591403115671
76109,0.2372096559599461
76110,0.13297657864740287
76111,0.011318287001949019
76112,0.014703325570906811
76113,0.012272883773650132
76114,0.015659614603508107
76115,0.011639735497848028
76116,0.12462283874483555
76117,0.10212880955331997
76118,0.0992260804097173
76119,0.061838611716737525
76120,0.010755514768460277
76121,0.04603352140326886
76122,0.010129929692414556
76123,0.01015631347754418
76124,0.010550999573608055
76125,0.010529097116846766
76126,0.13935134690467713
76127,0.23793652236362908
76128,0.05504511935529374
76129,0.010656153664571656
76130,0.046894747387131425
76131,0.016568917526621412
76132,0.016834813840192423
76133,0.04284769561122945
76134,0.022198971248700888
76135,0.23544962425475613
76136,0.44857427996425325
76137,0.07725641980991185
76138,0.014238357516948841
76139,0.048065393778098
76140,0.01634848578716779
76141,0.06636422576096491
76142,0.04606047391025746
76143,0.2130076761732987
76144,0.0609349640958407
76145,0.01323526261344848
76146,0.021464212762849197
76147,0.017543654233360247
76148,0.011967469717706592
76149,0.011314228307106648
76150,0.06227269900882565
76151,0.015820561963237348
76152,0.015477056980056435
76153,0.05012274661668673
76154,0.050315443282904826
76155,0.13221838165390917
76156,0.016953070844957417
76157,0.015356448340043063
76158,0.014255799802560075
76159,0.014441525755335775
76160,0.06292090573890655
76161,0.017626351744020857
76162,0.24298207473313113
76163,0.015409096745980582
76164,0.04798252197342402
76165,0.011826750294487993
